Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
BungeeCord1,net.md_5.bungee.api,AbstractReconnectHandler,0,0,3,2,21,6,1,1,-1.0,1,3,C:\Users\Simon\Documents\git1\BungeeCord1\api\src\main\java\net\md_5\bungee\api\AbstractReconnectHandler.java,8
BungeeCord1,net.md_5.bungee.api,Callback,0,0,1,1,12,1,1,0,-1.0,16,0,C:\Users\Simon\Documents\git1\BungeeCord1\api\src\main\java\net\md_5\bungee\api\Callback.java,3
BungeeCord1,net.md_5.bungee.api,CommandSender,0,0,11,11,59,11,2,0,-1.0,25,1,C:\Users\Simon\Documents\git1\BungeeCord1\api\src\main\java\net\md_5\bungee\api\CommandSender.java,6
BungeeCord1,net.md_5.bungee.api,Favicon,2,0,5,5,67,9,0,0,1.0,3,0,C:\Users\Simon\Documents\git1\BungeeCord1\api\src\main\java\net\md_5\bungee\api\Favicon.java,18
BungeeCord1,net.md_5.bungee.api,ProxyConfig,0,0,15,0,82,15,1,0,-1.0,1,1,C:\Users\Simon\Documents\git1\BungeeCord1\api\src\main\java\net\md_5\bungee\api\ProxyConfig.java,8
BungeeCord1,net.md_5.bungee.api,ProxyServer,1,0,35,35,196,35,1,0,1.0,12,10,C:\Users\Simon\Documents\git1\BungeeCord1\api\src\main\java\net\md_5\bungee\api\ProxyServer.java,20
BungeeCord1,net.md_5.bungee.api,ReconnectHandler,0,0,4,0,21,4,1,0,-1.0,2,2,C:\Users\Simon\Documents\git1\BungeeCord1\api\src\main\java\net\md_5\bungee\api\ReconnectHandler.java,6
BungeeCord1,net.md_5.bungee.api,ServerConnectRequest,6,0,0,0,50,0,0,0,-1.0,7,3,C:\Users\Simon\Documents\git1\BungeeCord1\api\src\main\java\net\md_5\bungee\api\ServerConnectRequest.java,10
BungeeCord1,net.md_5.bungee.api,ServerConnectRequest.Result,0,0,0,0,19,0,0,0,-1.0,0,0,C:\Users\Simon\Documents\git1\BungeeCord1\api\src\main\java\net\md_5\bungee\api\ServerConnectRequest.java,18
BungeeCord1,net.md_5.bungee.api,ServerConnectRequest.Builder,1,0,0,0,6,0,0,0,-1.0,0,0,C:\Users\Simon\Documents\git1\BungeeCord1\api\src\main\java\net\md_5\bungee\api\ServerConnectRequest.java,72
BungeeCord1,net.md_5.bungee.api,ServerPing,17,0,10,10,77,10,0,0,0.0,6,3,C:\Users\Simon\Documents\git1\BungeeCord1\api\src\main\java\net\md_5\bungee\api\ServerPing.java,14
BungeeCord1,net.md_5.bungee.api,ServerPing.Protocol,2,0,0,0,4,0,0,0,-1.0,0,0,C:\Users\Simon\Documents\git1\BungeeCord1\api\src\main\java\net\md_5\bungee\api\ServerPing.java,27
BungeeCord1,net.md_5.bungee.api,ServerPing.Players,3,0,0,0,5,0,0,0,-1.0,0,0,C:\Users\Simon\Documents\git1\BungeeCord1\api\src\main\java\net\md_5\bungee\api\ServerPing.java,37
BungeeCord1,net.md_5.bungee.api,ServerPing.PlayerInfo,3,0,0,0,20,0,0,0,-1.0,0,0,C:\Users\Simon\Documents\git1\BungeeCord1\api\src\main\java\net\md_5\bungee\api\ServerPing.java,47
BungeeCord1,net.md_5.bungee.api,ServerPing.ModInfo,2,0,0,0,4,0,0,0,-1.0,0,0,C:\Users\Simon\Documents\git1\BungeeCord1\api\src\main\java\net\md_5\bungee\api\ServerPing.java,84
BungeeCord1,net.md_5.bungee.api,ServerPing.ModItem,2,0,0,0,4,0,0,0,-1.0,0,0,C:\Users\Simon\Documents\git1\BungeeCord1\api\src\main\java\net\md_5\bungee\api\ServerPing.java,92
BungeeCord1,net.md_5.bungee.api,SkinConfiguration,0,0,7,0,12,7,1,0,-1.0,3,0,C:\Users\Simon\Documents\git1\BungeeCord1\api\src\main\java\net\md_5\bungee\api\SkinConfiguration.java,3
BungeeCord1,net.md_5.bungee.api,Title,0,0,10,10,63,10,1,0,-1.0,5,2,C:\Users\Simon\Documents\git1\BungeeCord1\api\src\main\java\net\md_5\bungee\api\Title.java,6
BungeeCord1,net.md_5.bungee.api,ServerConnectRequestTest,1,0,13,13,42,13,0,0,1.0,0,5,C:\Users\Simon\Documents\git1\BungeeCord1\api\src\test\java\net\md_5\bungee\api\ServerConnectRequestTest.java,12
BungeeCord1,net.md_5.bungee.api,ChatColor,32,25,15,12,250,23,0,0,0.13333333333333333,23,0,C:\Users\Simon\Documents\git1\BungeeCord1\chat\src\main\java\net\md_5\bungee\api\ChatColor.java,12
BungeeCord1,net.md_5.bungee.api,ChatMessageType,0,0,0,0,4,0,0,0,-1.0,3,0,C:\Users\Simon\Documents\git1\BungeeCord1\chat\src\main\java\net\md_5\bungee\api\ChatMessageType.java,3
BungeeCord1,net.md_5.bungee.api.config,ConfigurationAdapter,0,0,9,9,59,9,1,0,-1.0,3,0,C:\Users\Simon\Documents\git1\BungeeCord1\api\src\main\java\net\md_5\bungee\api\config\ConfigurationAdapter.java,6
BungeeCord1,net.md_5.bungee.api.config,ListenerInfo,13,0,4,4,84,4,0,0,0.5,7,0,C:\Users\Simon\Documents\git1\BungeeCord1\api\src\main\java\net\md_5\bungee\api\config\ListenerInfo.java,10
BungeeCord1,net.md_5.bungee.api.config,ServerInfo,0,0,11,0,66,11,1,0,-1.0,26,2,C:\Users\Simon\Documents\git1\BungeeCord1\api\src\main\java\net\md_5\bungee\api\config\ServerInfo.java,11
BungeeCord1,net.md_5.bungee.api.connection,ConnectedPlayer,0,0,0,0,5,0,0,2,-1.0,0,0,C:\Users\Simon\Documents\git1\BungeeCord1\api\src\main\java\net\md_5\bungee\api\connection\ConnectedPlayer.java,3
BungeeCord1,net.md_5.bungee.api.connection,Connection,0,0,7,0,48,7,3,0,-1.0,5,1,C:\Users\Simon\Documents\git1\BungeeCord1\api\src\main\java\net\md_5\bungee\api\connection\Connection.java,8
BungeeCord1,net.md_5.bungee.api.connection,Connection.Unsafe,0,0,0,0,7,0,0,0,-1.0,0,0,C:\Users\Simon\Documents\git1\BungeeCord1\api\src\main\java\net\md_5\bungee\api\connection\Connection.java,78
BungeeCord1,net.md_5.bungee.api.connection,PendingConnection,0,0,12,0,68,12,1,1,-1.0,6,1,C:\Users\Simon\Documents\git1\BungeeCord1\api\src\main\java\net\md_5\bungee\api\connection\PendingConnection.java,9
BungeeCord1,net.md_5.bungee.api.connection,ProxiedPlayer,0,0,36,4,218,36,2,1,-1.0,42,11,C:\Users\Simon\Documents\git1\BungeeCord1\api\src\main\java\net\md_5\bungee\api\connection\ProxiedPlayer.java,19
BungeeCord1,net.md_5.bungee.api.connection,ProxiedPlayer.ChatMode,0,0,0,0,13,0,0,0,-1.0,0,0,C:\Users\Simon\Documents\git1\BungeeCord1\api\src\main\java\net\md_5\bungee\api\connection\ProxiedPlayer.java,26
BungeeCord1,net.md_5.bungee.api.connection,ProxiedPlayer.MainHand,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\Simon\Documents\git1\BungeeCord1\api\src\main\java\net\md_5\bungee\api\connection\ProxiedPlayer.java,47
BungeeCord1,net.md_5.bungee.api.connection,Server,0,0,2,2,16,2,1,1,-1.0,4,1,C:\Users\Simon\Documents\git1\BungeeCord1\api\src\main\java\net\md_5\bungee\api\connection\Server.java,5
BungeeCord1,net.md_5.bungee.api.event,AsyncEvent,4,0,3,3,48,7,4,1,0.0,0,2,C:\Users\Simon\Documents\git1\BungeeCord1\api\src\main\java\net\md_5\bungee\api\event\AsyncEvent.java,17
BungeeCord1,net.md_5.bungee.api.event,ChatEvent,2,0,3,3,38,4,0,2,0.0,1,2,C:\Users\Simon\Documents\git1\BungeeCord1\api\src\main\java\net\md_5\bungee\api\event\ChatEvent.java,12
BungeeCord1,net.md_5.bungee.api.event,ClientConnectEvent,3,0,0,0,17,0,0,1,-1.0,0,1,C:\Users\Simon\Documents\git1\BungeeCord1\api\src\main\java\net\md_5\bungee\api\event\ClientConnectEvent.java,11
BungeeCord1,net.md_5.bungee.api.event,LoginEvent,3,0,5,5,49,5,0,2,1.0,1,4,C:\Users\Simon\Documents\git1\BungeeCord1\api\src\main\java\net\md_5\bungee\api\event\LoginEvent.java,12
BungeeCord1,net.md_5.bungee.api.event,PermissionCheckEvent,3,0,1,1,20,1,0,1,0.0,0,1,C:\Users\Simon\Documents\git1\BungeeCord1\api\src\main\java\net\md_5\bungee\api\event\PermissionCheckEvent.java,12
BungeeCord1,net.md_5.bungee.api.event,PlayerDisconnectEvent,1,0,0,0,9,0,0,1,-1.0,1,1,C:\Users\Simon\Documents\git1\BungeeCord1\api\src\main\java\net\md_5\bungee\api\event\PlayerDisconnectEvent.java,9
BungeeCord1,net.md_5.bungee.api.event,PlayerHandshakeEvent,2,0,1,1,17,1,0,1,0.0,0,2,C:\Users\Simon\Documents\git1\BungeeCord1\api\src\main\java\net\md_5\bungee\api\event\PlayerHandshakeEvent.java,10
BungeeCord1,net.md_5.bungee.api.event,PluginMessageEvent,3,0,1,1,22,1,0,2,0.0,2,1,C:\Users\Simon\Documents\git1\BungeeCord1\api\src\main\java\net\md_5\bungee\api\event\PluginMessageEvent.java,9
BungeeCord1,net.md_5.bungee.api.event,PostLoginEvent,2,0,1,1,18,1,0,2,0.0,1,3,C:\Users\Simon\Documents\git1\BungeeCord1\api\src\main\java\net\md_5\bungee\api\event\PostLoginEvent.java,10
BungeeCord1,net.md_5.bungee.api.event,PreLoginEvent,3,0,5,5,49,5,0,2,1.0,1,4,C:\Users\Simon\Documents\git1\BungeeCord1\api\src\main\java\net\md_5\bungee\api\event\PreLoginEvent.java,12
