Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
BungeeCord1,net.md_5.bungee.protocol.packet,Transfer,handle,3,1,1,36,0,,
BungeeCord1,net.md_5.bungee.protocol.packet,UnsignedClientCommand,read,3,1,3,21,0,net.md_5.bungee.protocol.DefinedPacket,net.md_5.bungee.protocol.DefinedPacket
BungeeCord1,net.md_5.bungee.protocol.packet,UnsignedClientCommand,write,3,1,3,27,0,net.md_5.bungee.protocol.DefinedPacket,net.md_5.bungee.protocol.DefinedPacket
BungeeCord1,net.md_5.bungee.protocol.packet,UnsignedClientCommand,handle,3,1,1,33,0,,
BungeeCord1,net.md_5.bungee.protocol.packet,ViewDistance,read,3,1,1,20,0,net.md_5.bungee.protocol.DefinedPacket,net.md_5.bungee.protocol.DefinedPacket
BungeeCord1,net.md_5.bungee.protocol.packet,ViewDistance,write,3,1,1,26,0,net.md_5.bungee.protocol.DefinedPacket,net.md_5.bungee.protocol.DefinedPacket
BungeeCord1,net.md_5.bungee.protocol.packet,ViewDistance,handle,3,1,1,32,0,,
BungeeCord1,net.md_5.bungee.protocol.packet,PluginMessageTest,testModerniseChannel,6,1,0,9,1,,
BungeeCord1,net.md_5.bungee.compress,PacketCompressor,handlerAdded,3,1,1,18,0,net.md_5.bungee.jni.zlib.BungeeZlib,net.md_5.bungee.jni.zlib.BungeeZlib
BungeeCord1,net.md_5.bungee.compress,PacketCompressor,handlerRemoved,3,1,1,24,0,net.md_5.bungee.jni.zlib.BungeeZlib,net.md_5.bungee.jni.zlib.BungeeZlib
BungeeCord1,net.md_5.bungee.compress,PacketCompressor,encode,11,2,3,30,0,net.md_5.bungee.jni.zlib.BungeeZlib,net.md_5.bungee.jni.zlib.BungeeZlib; net.md_5.bungee.protocol.DefinedPacket
BungeeCord1,net.md_5.bungee.compress,PacketDecompressor,handlerAdded,3,1,1,16,0,net.md_5.bungee.jni.zlib.BungeeZlib,net.md_5.bungee.jni.zlib.BungeeZlib
BungeeCord1,net.md_5.bungee.compress,PacketDecompressor,handlerRemoved,3,1,1,22,0,net.md_5.bungee.jni.zlib.BungeeZlib,net.md_5.bungee.jni.zlib.BungeeZlib
BungeeCord1,net.md_5.bungee.compress,PacketDecompressor,decode,20,3,3,28,0,net.md_5.bungee.protocol.DefinedPacket,net.md_5.bungee.protocol.DefinedPacket; net.md_5.bungee.jni.zlib.BungeeZlib
BungeeCord1,net.md_5.bungee.conf,Configuration,load,59,10,0,73,0,net.md_5.bungee.api.config.ConfigurationAdapter,net.md_5.bungee.api.config.ConfigurationAdapter; net.md_5.bungee.api.ProxyServer; net.md_5.bungee.api.Favicon; net.md_5.bungee.api.config.ServerInfo
BungeeCord1,net.md_5.bungee.conf,Configuration,getFavicon,3,1,0,154,0,net.md_5.bungee.conf.Configuration,net.md_5.bungee.conf.Configuration
BungeeCord1,net.md_5.bungee.conf,Configuration,getFaviconObject,3,1,0,161,0,,
BungeeCord1,net.md_5.bungee.conf,YamlConfig,YamlConfig,5,1,0,52,0,,
BungeeCord1,net.md_5.bungee.conf,YamlConfig,load,31,4,0,59,0,net.md_5.bungee.conf.YamlConfig,net.md_5.bungee.conf.YamlConfig
BungeeCord1,net.md_5.bungee.conf,YamlConfig,get,3,1,2,109,0,net.md_5.bungee.conf.YamlConfig,net.md_5.bungee.conf.YamlConfig
BungeeCord1,net.md_5.bungee.conf,YamlConfig,get,22,4,3,114,0,net.md_5.bungee.conf.YamlConfig,net.md_5.bungee.conf.YamlConfig
BungeeCord1,net.md_5.bungee.conf,YamlConfig,set,3,1,2,142,0,net.md_5.bungee.conf.YamlConfig,net.md_5.bungee.conf.YamlConfig
BungeeCord1,net.md_5.bungee.conf,YamlConfig,set,22,4,3,147,0,net.md_5.bungee.conf.YamlConfig,net.md_5.bungee.conf.YamlConfig
BungeeCord1,net.md_5.bungee.conf,YamlConfig,save,10,1,0,175,0,net.md_5.bungee.api.ProxyServer,net.md_5.bungee.api.ProxyServer
BungeeCord1,net.md_5.bungee.conf,YamlConfig,getInt,3,1,2,189,0,,
BungeeCord1,net.md_5.bungee.conf,YamlConfig,getString,3,1,2,195,0,,
BungeeCord1,net.md_5.bungee.conf,YamlConfig,getBoolean,3,1,2,201,0,,
BungeeCord1,net.md_5.bungee.conf,YamlConfig,getServers,15,2,0,207,0,net.md_5.bungee.api.ChatColor,net.md_5.bungee.api.ChatColor; net.md_5.bungee.Util
BungeeCord1,net.md_5.bungee.conf,YamlConfig,getListeners,44,6,0,229,0,net.md_5.bungee.api.ChatColor,net.md_5.bungee.api.ChatColor; net.md_5.bungee.Util; net.md_5.bungee.conf.YamlConfig
BungeeCord1,net.md_5.bungee.conf,YamlConfig,getGroups,7,1,1,298,0,,
BungeeCord1,net.md_5.bungee.conf,YamlConfig,getList,3,1,2,311,0,,
BungeeCord1,net.md_5.bungee.conf,YamlConfig,getPermissions,4,1,1,317,0,,
BungeeCord1,net.md_5.bungee.connection,CancelSendSignal,initCause,3,1,1,12,0,,
BungeeCord1,net.md_5.bungee.connection,CancelSendSignal,fillInStackTrace,3,1,0,18,0,,
BungeeCord1,net.md_5.bungee.connection,DownstreamBridge,exception,14,3,1,92,0,net.md_5.bungee.UserConnection,net.md_5.bungee.UserConnection; net.md_5.bungee.Util; net.md_5.bungee.api.config.ServerInfo
BungeeCord1,net.md_5.bungee.connection,DownstreamBridge,disconnected,20,4,1,113,0,net.md_5.bungee.api.ReconnectHandler,net.md_5.bungee.api.ReconnectHandler; net.md_5.bungee.UserConnection; net.md_5.bungee.api.ProxyServer; net.md_5.bungee.api.config.ServerInfo; net.md_5.bungee.BungeeServerInfo
BungeeCord1,net.md_5.bungee.connection,DownstreamBridge,shouldHandle,3,1,1,144,0,,
BungeeCord1,net.md_5.bungee.connection,DownstreamBridge,handle,7,2,1,150,0,net.md_5.bungee.netty.ChannelWrapper,net.md_5.bungee.netty.ChannelWrapper; net.md_5.bungee.connection.InitialHandler; net.md_5.bungee.entitymap.EntityMap
BungeeCord1,net.md_5.bungee.connection,DownstreamBridge,handle,6,2,1,161,0,net.md_5.bungee.api.ProxyServer,net.md_5.bungee.api.ProxyServer; net.md_5.bungee.api.ProxyConfig
BungeeCord1,net.md_5.bungee.connection,DownstreamBridge,handle,4,1,1,171,0,net.md_5.bungee.tab.TabList,net.md_5.bungee.tab.TabList
BungeeCord1,net.md_5.bungee.connection,DownstreamBridge,handle,4,1,1,178,0,,
BungeeCord1,net.md_5.bungee.connection,DownstreamBridge,handle,4,1,1,185,0,,
BungeeCord1,net.md_5.bungee.connection,DownstreamBridge,handle,0,5,1,192,0,net.md_5.bungee.api.score.Scoreboard,net.md_5.bungee.api.score.Scoreboard; net.md_5.bungee.protocol.Either
BungeeCord1,net.md_5.bungee.connection,DownstreamBridge,handle,0,3,1,217,0,net.md_5.bungee.api.score.Scoreboard,net.md_5.bungee.api.score.Scoreboard
BungeeCord1,net.md_5.bungee.connection,DownstreamBridge,handle,6,2,1,236,0,net.md_5.bungee.api.score.Scoreboard,net.md_5.bungee.api.score.Scoreboard
BungeeCord1,net.md_5.bungee.connection,DownstreamBridge,handle,5,1,1,248,0,,
BungeeCord1,net.md_5.bungee.connection,DownstreamBridge,handle,36,9,1,256,0,net.md_5.bungee.api.score.Scoreboard,net.md_5.bungee.api.score.Scoreboard; net.md_5.bungee.api.score.Team
BungeeCord1,net.md_5.bungee.connection,DownstreamBridge,handle,0,54,1,306,0,net.md_5.bungee.api.connection.Server,net.md_5.bungee.api.connection.Server; net.md_5.bungee.api.config.ServerInfo; net.md_5.bungee.Util; net.md_5.bungee.UserConnection; net.md_5.bungee.api.ProxyServer; net.md_5.bungee.protocol.DefinedPacket; net.md_5.bungee.api.connection.Connection; net.md_5.bungee.api.connection.ProxiedPlayer; net.md_5.bungee.ServerConnection; net.md_5.bungee.api.CommandSender; net.md_5.bungee.connection.InitialHandler; net.md_5.bungee.chat.ComponentSerializer; net.md_5.bungee.protocol.packet.PluginMessage
BungeeCord1,net.md_5.bungee.connection,DownstreamBridge,handle,12,2,1,644,0,net.md_5.bungee.UserConnection,net.md_5.bungee.UserConnection; net.md_5.bungee.api.event.ServerKickEvent; net.md_5.bungee.api.ProxyServer
BungeeCord1,net.md_5.bungee.connection,DownstreamBridge,handle,3,1,1,663,0,net.md_5.bungee.netty.ChannelWrapper,net.md_5.bungee.netty.ChannelWrapper
BungeeCord1,net.md_5.bungee.connection,DownstreamBridge,handle,43,6,1,669,0,net.md_5.bungee.api.plugin.PluginManager,net.md_5.bungee.api.plugin.PluginManager; net.md_5.bungee.api.plugin.Command; net.md_5.bungee.UserConnection; net.md_5.bungee.api.ProxyServer
BungeeCord1,net.md_5.bungee.connection,DownstreamBridge,apply,3,1,1,677,0,,
BungeeCord1,net.md_5.bungee.connection,DownstreamBridge,apply,3,1,1,718,0,,
BungeeCord1,net.md_5.bungee.connection,DownstreamBridge,handle,10,3,1,733,0,,
BungeeCord1,net.md_5.bungee.connection,DownstreamBridge,handle,3,1,1,749,0,,
BungeeCord1,net.md_5.bungee.connection,DownstreamBridge,handle,14,4,1,755,0,net.md_5.bungee.api.plugin.PluginManager,net.md_5.bungee.api.plugin.PluginManager; net.md_5.bungee.api.plugin.Command; net.md_5.bungee.UserConnection; net.md_5.bungee.api.ProxyServer
BungeeCord1,net.md_5.bungee.connection,DownstreamBridge,handle,3,1,1,781,0,,
BungeeCord1,net.md_5.bungee.connection,DownstreamBridge,handle,6,1,1,791,0,net.md_5.bungee.ServerConnector,net.md_5.bungee.ServerConnector
BungeeCord1,net.md_5.bungee.connection,DownstreamBridge,toString,3,1,0,802,0,,
BungeeCord1,net.md_5.bungee.connection,InitialHandler,sendPacket,3,1,1,113,0,net.md_5.bungee.netty.ChannelWrapper,net.md_5.bungee.netty.ChannelWrapper
BungeeCord1,net.md_5.bungee.connection,InitialHandler,shouldHandle,3,1,1,140,0,,
BungeeCord1,net.md_5.bungee.connection,InitialHandler,canSendKickMessage,3,1,0,152,0,,
BungeeCord1,net.md_5.bungee.connection,InitialHandler,connected,3,1,1,157,0,,
BungeeCord1,net.md_5.bungee.connection,InitialHandler,exception,8,2,1,163,0,net.md_5.bungee.Util,net.md_5.bungee.Util; net.md_5.bungee.netty.ChannelWrapper; net.md_5.bungee.connection.InitialHandler
BungeeCord1,net.md_5.bungee.connection,InitialHandler,handle,5,2,1,175,0,net.md_5.bungee.util.BufUtil,net.md_5.bungee.util.BufUtil
BungeeCord1,net.md_5.bungee.connection,InitialHandler,handle,3,1,1,184,0,net.md_5.bungee.connection.InitialHandler,net.md_5.bungee.connection.InitialHandler
BungeeCord1,net.md_5.bungee.connection,InitialHandler,handle,4,1,1,190,0,net.md_5.bungee.BungeeCord,net.md_5.bungee.BungeeCord; net.md_5.bungee.netty.ChannelWrapper
BungeeCord1,net.md_5.bungee.connection,InitialHandler,handle,40,5,1,197,0,net.md_5.bungee.connection.InitialHandler,net.md_5.bungee.connection.InitialHandler; net.md_5.bungee.api.ServerPing; net.md_5.bungee.api.config.ServerInfo; net.md_5.bungee.netty.ChannelWrapper; net.md_5.bungee.api.ChatColor; net.md_5.bungee.BungeeServerInfo; net.md_5.bungee.api.AbstractReconnectHandler; net.md_5.bungee.BungeeCord
BungeeCord1,net.md_5.bungee.connection,InitialHandler,done,24,4,2,209,0,net.md_5.bungee.connection.InitialHandler,net.md_5.bungee.connection.InitialHandler; net.md_5.bungee.api.ServerPing; net.md_5.bungee.netty.ChannelWrapper; net.md_5.bungee.api.ChatColor
BungeeCord1,net.md_5.bungee.connection,InitialHandler,done,14,3,2,220,0,net.md_5.bungee.api.ServerPing,net.md_5.bungee.api.ServerPing; net.md_5.bungee.netty.ChannelWrapper; net.md_5.bungee.api.ChatColor; net.md_5.bungee.connection.InitialHandler
BungeeCord1,net.md_5.bungee.connection,InitialHandler,getFirstLine,4,1,1,264,0,,
BungeeCord1,net.md_5.bungee.connection,InitialHandler,getPingInfo,3,1,2,270,0,net.md_5.bungee.BungeeCord,net.md_5.bungee.BungeeCord; net.md_5.bungee.conf.Configuration
BungeeCord1,net.md_5.bungee.connection,InitialHandler,handle,33,4,1,279,0,net.md_5.bungee.connection.InitialHandler,net.md_5.bungee.connection.InitialHandler; net.md_5.bungee.api.config.ServerInfo; net.md_5.bungee.ConnectionThrottle; net.md_5.bungee.BungeeCord; net.md_5.bungee.BungeeServerInfo; net.md_5.bungee.api.AbstractReconnectHandler
BungeeCord1,net.md_5.bungee.connection,InitialHandler,done,17,3,2,290,0,net.md_5.bungee.connection.InitialHandler,net.md_5.bungee.connection.InitialHandler; net.md_5.bungee.ConnectionThrottle; net.md_5.bungee.BungeeCord
BungeeCord1,net.md_5.bungee.connection,InitialHandler,done,7,2,2,301,0,net.md_5.bungee.connection.InitialHandler,net.md_5.bungee.connection.InitialHandler; net.md_5.bungee.ConnectionThrottle; net.md_5.bungee.BungeeCord
BungeeCord1,net.md_5.bungee.connection,InitialHandler,handle,5,1,1,328,0,net.md_5.bungee.connection.InitialHandler,net.md_5.bungee.connection.InitialHandler
BungeeCord1,net.md_5.bungee.connection,InitialHandler,handle,0,11,1,336,0,net.md_5.bungee.BungeeCord,net.md_5.bungee.BungeeCord; net.md_5.bungee.netty.ChannelWrapper; net.md_5.bungee.connection.InitialHandler
BungeeCord1,net.md_5.bungee.connection,InitialHandler,handle,56,12,1,414,0,net.md_5.bungee.BungeeCord,net.md_5.bungee.BungeeCord; net.md_5.bungee.connection.InitialHandler; net.md_5.bungee.api.connection.PendingConnection; net.md_5.bungee.api.chat.TextComponent; net.md_5.bungee.EncryptionUtil; net.md_5.bungee.util.AllowedCharacters
BungeeCord1,net.md_5.bungee.connection,InitialHandler,done,18,4,2,470,0,net.md_5.bungee.connection.InitialHandler,net.md_5.bungee.connection.InitialHandler; net.md_5.bungee.api.chat.TextComponent; net.md_5.bungee.EncryptionUtil
BungeeCord1,net.md_5.bungee.connection,InitialHandler,handle,39,4,1,499,0,net.md_5.bungee.connection.InitialHandler,net.md_5.bungee.connection.InitialHandler; net.md_5.bungee.http.HttpClient; net.md_5.bungee.Util; net.md_5.bungee.netty.ChannelWrapper; net.md_5.bungee.EncryptionUtil; net.md_5.bungee.BungeeCord
BungeeCord1,net.md_5.bungee.connection,InitialHandler,done,17,3,2,528,0,net.md_5.bungee.connection.InitialHandler,net.md_5.bungee.connection.InitialHandler; net.md_5.bungee.BungeeCord; net.md_5.bungee.Util
BungeeCord1,net.md_5.bungee.connection,InitialHandler,finish,66,13,0,554,0,net.md_5.bungee.connection.InitialHandler,net.md_5.bungee.connection.InitialHandler; net.md_5.bungee.netty.ChannelWrapper; net.md_5.bungee.BungeeCord; net.md_5.bungee.api.connection.PendingConnection; net.md_5.bungee.api.chat.TextComponent; net.md_5.bungee.EncryptionUtil; net.md_5.bungee.UserConnection
BungeeCord1,net.md_5.bungee.connection,InitialHandler,done,24,5,2,615,0,net.md_5.bungee.netty.ChannelWrapper,net.md_5.bungee.netty.ChannelWrapper; net.md_5.bungee.connection.InitialHandler; net.md_5.bungee.api.chat.TextComponent; net.md_5.bungee.BungeeCord; net.md_5.bungee.UserConnection
BungeeCord1,net.md_5.bungee.connection,InitialHandler,run,11,3,0,631,0,net.md_5.bungee.netty.ChannelWrapper,net.md_5.bungee.netty.ChannelWrapper; net.md_5.bungee.connection.InitialHandler; net.md_5.bungee.BungeeCord; net.md_5.bungee.UserConnection
BungeeCord1,net.md_5.bungee.connection,InitialHandler,finish2,27,5,0,655,0,net.md_5.bungee.api.config.ListenerInfo,net.md_5.bungee.api.config.ListenerInfo; net.md_5.bungee.UserConnection; net.md_5.bungee.api.ReconnectHandler; net.md_5.bungee.connection.InitialHandler; net.md_5.bungee.netty.ChannelWrapper; net.md_5.bungee.api.AbstractReconnectHandler; net.md_5.bungee.BungeeCord
BungeeCord1,net.md_5.bungee.connection,InitialHandler,done,6,2,2,680,0,,
BungeeCord1,net.md_5.bungee.connection,InitialHandler,handle,3,1,1,697,0,net.md_5.bungee.connection.InitialHandler,net.md_5.bungee.connection.InitialHandler
BungeeCord1,net.md_5.bungee.connection,InitialHandler,handle,18,4,1,703,0,,
BungeeCord1,net.md_5.bungee.connection,InitialHandler,disconnect,8,2,1,731,0,net.md_5.bungee.api.chat.TextComponent,net.md_5.bungee.api.chat.TextComponent; net.md_5.bungee.netty.ChannelWrapper; net.md_5.bungee.connection.InitialHandler
BungeeCord1,net.md_5.bungee.connection,InitialHandler,disconnect,3,1,1,743,0,,
BungeeCord1,net.md_5.bungee.connection,InitialHandler,disconnect,8,2,1,749,0,net.md_5.bungee.netty.ChannelWrapper,net.md_5.bungee.netty.ChannelWrapper; net.md_5.bungee.connection.InitialHandler
BungeeCord1,net.md_5.bungee.connection,InitialHandler,getName,3,1,0,761,0,,
BungeeCord1,net.md_5.bungee.connection,InitialHandler,getVersion,3,1,0,767,0,,
BungeeCord1,net.md_5.bungee.connection,InitialHandler,getAddress,3,1,0,773,0,net.md_5.bungee.connection.InitialHandler,net.md_5.bungee.connection.InitialHandler
BungeeCord1,net.md_5.bungee.connection,InitialHandler,getSocketAddress,3,1,0,779,0,,
BungeeCord1,net.md_5.bungee.connection,InitialHandler,unsafe,3,1,0,785,0,,
BungeeCord1,net.md_5.bungee.connection,InitialHandler,setOnlineMode,4,1,1,791,0,,
BungeeCord1,net.md_5.bungee.connection,InitialHandler,setUniqueId,5,1,1,798,0,,
BungeeCord1,net.md_5.bungee.connection,InitialHandler,getUUID,3,1,0,806,0,,
BungeeCord1,net.md_5.bungee.connection,InitialHandler,toString,12,2,0,812,0,net.md_5.bungee.connection.InitialHandler,net.md_5.bungee.connection.InitialHandler
BungeeCord1,net.md_5.bungee.connection,InitialHandler,isConnected,3,1,0,831,0,,
BungeeCord1,net.md_5.bungee.connection,InitialHandler,relayMessage,19,6,1,837,0,,
BungeeCord1,net.md_5.bungee.connection,InitialHandler,retrieveCookie,13,2,1,864,0,net.md_5.bungee.connection.InitialHandler,net.md_5.bungee.connection.InitialHandler
BungeeCord1,net.md_5.bungee.connection,PingHandler,connected,9,1,1,34,0,net.md_5.bungee.api.ProxyServer,net.md_5.bungee.api.ProxyServer; net.md_5.bungee.netty.ChannelWrapper; net.md_5.bungee.api.config.ServerInfo
BungeeCord1,net.md_5.bungee.connection,PingHandler,exception,3,1,1,49,0,,
BungeeCord1,net.md_5.bungee.connection,PingHandler,handle,5,2,1,55,0,net.md_5.bungee.util.BufUtil,net.md_5.bungee.util.BufUtil
BungeeCord1,net.md_5.bungee.connection,PingHandler,handle,7,1,1,64,0,net.md_5.bungee.BungeeCord,net.md_5.bungee.BungeeCord; net.md_5.bungee.netty.ChannelWrapper; net.md_5.bungee.BungeeServerInfo
BungeeCord1,net.md_5.bungee.connection,PingHandler,toString,3,1,0,75,0,net.md_5.bungee.api.config.ServerInfo,net.md_5.bungee.api.config.ServerInfo
BungeeCord1,net.md_5.bungee.connection,UpstreamBridge,UpstreamBridge,5,1,2,54,0,net.md_5.bungee.tab.TabList,net.md_5.bungee.tab.TabList
BungeeCord1,net.md_5.bungee.connection,UpstreamBridge,exception,3,1,1,62,0,net.md_5.bungee.UserConnection,net.md_5.bungee.UserConnection; net.md_5.bungee.Util
BungeeCord1,net.md_5.bungee.connection,UpstreamBridge,disconnected,24,4,1,68,0,net.md_5.bungee.tab.TabList,net.md_5.bungee.tab.TabList; net.md_5.bungee.UserConnection; net.md_5.bungee.BungeeCord; net.md_5.bungee.api.connection.ProxiedPlayer; net.md_5.bungee.ServerConnection; net.md_5.bungee.api.connection.Connection; net.md_5.bungee.api.ProxyServer; net.md_5.bungee.BungeeServerInfo; net.md_5.bungee.api.connection.PendingConnection
BungeeCord1,net.md_5.bungee.connection,UpstreamBridge,writabilityChanged,11,3,1,114,0,net.md_5.bungee.netty.ChannelWrapper,net.md_5.bungee.netty.ChannelWrapper
BungeeCord1,net.md_5.bungee.connection,UpstreamBridge,shouldHandle,3,1,1,130,0,,
BungeeCord1,net.md_5.bungee.connection,UpstreamBridge,handle,14,4,1,136,0,net.md_5.bungee.netty.ChannelWrapper,net.md_5.bungee.netty.ChannelWrapper; net.md_5.bungee.connection.InitialHandler; net.md_5.bungee.entitymap.EntityMap; net.md_5.bungee.ServerConnection
BungeeCord1,net.md_5.bungee.connection,UpstreamBridge,handle,12,2,1,158,0,net.md_5.bungee.tab.TabList,net.md_5.bungee.tab.TabList
BungeeCord1,net.md_5.bungee.connection,UpstreamBridge,handle,8,2,1,175,0,net.md_5.bungee.connection.UpstreamBridge,net.md_5.bungee.connection.UpstreamBridge; net.md_5.bungee.ServerConnection
BungeeCord1,net.md_5.bungee.connection,UpstreamBridge,handle,3,1,1,188,0,net.md_5.bungee.connection.UpstreamBridge,net.md_5.bungee.connection.UpstreamBridge
BungeeCord1,net.md_5.bungee.connection,UpstreamBridge,handle,3,1,1,194,0,net.md_5.bungee.connection.UpstreamBridge,net.md_5.bungee.connection.UpstreamBridge
BungeeCord1,net.md_5.bungee.connection,UpstreamBridge,handle,3,1,1,200,0,net.md_5.bungee.connection.UpstreamBridge,net.md_5.bungee.connection.UpstreamBridge
BungeeCord1,net.md_5.bungee.connection,UpstreamBridge,handleChat,17,5,1,206,0,net.md_5.bungee.Util,net.md_5.bungee.Util; net.md_5.bungee.UserConnection; net.md_5.bungee.util.AllowedCharacters; net.md_5.bungee.api.plugin.PluginManager; net.md_5.bungee.api.event.ChatEvent; net.md_5.bungee.api.ProxyServer
BungeeCord1,net.md_5.bungee.connection,UpstreamBridge,handle,39,9,1,230,0,net.md_5.bungee.api.plugin.PluginManager,net.md_5.bungee.api.plugin.PluginManager; net.md_5.bungee.connection.InitialHandler; net.md_5.bungee.UserConnection; net.md_5.bungee.api.ProxyServer
BungeeCord1,net.md_5.bungee.connection,UpstreamBridge,handle,5,1,1,291,0,net.md_5.bungee.UserConnection,net.md_5.bungee.UserConnection; net.md_5.bungee.api.ProxyServer
BungeeCord1,net.md_5.bungee.connection,UpstreamBridge,handle,22,7,1,300,0,net.md_5.bungee.forge.ForgeClientHandler,net.md_5.bungee.forge.ForgeClientHandler; net.md_5.bungee.BungeeCord; net.md_5.bungee.api.ProxyServer; net.md_5.bungee.protocol.packet.PluginMessage; net.md_5.bungee.connection.InitialHandler
BungeeCord1,net.md_5.bungee.connection,UpstreamBridge,handle,3,1,1,341,0,net.md_5.bungee.connection.UpstreamBridge,net.md_5.bungee.connection.UpstreamBridge
BungeeCord1,net.md_5.bungee.connection,UpstreamBridge,handle,3,1,1,347,0,net.md_5.bungee.connection.UpstreamBridge,net.md_5.bungee.connection.UpstreamBridge
BungeeCord1,net.md_5.bungee.connection,UpstreamBridge,configureServer,10,2,0,353,0,net.md_5.bungee.netty.ChannelWrapper,net.md_5.bungee.netty.ChannelWrapper; net.md_5.bungee.ServerConnection
BungeeCord1,net.md_5.bungee.connection,UpstreamBridge,handle,3,1,1,368,0,net.md_5.bungee.UserConnection,net.md_5.bungee.UserConnection
BungeeCord1,net.md_5.bungee.connection,UpstreamBridge,handle,3,1,1,374,0,,
BungeeCord1,net.md_5.bungee.connection,UpstreamBridge,toString,3,1,0,380,0,,
BungeeCord1,net.md_5.bungee.entitymap,EntityMap,getEntityMap,65,41,1,28,0,,
BungeeCord1,net.md_5.bungee.entitymap,EntityMap,addRewrite,16,4,3,96,0,,
BungeeCord1,net.md_5.bungee.entitymap,EntityMap,rewriteServerbound,3,1,3,116,0,net.md_5.bungee.entitymap.EntityMap,net.md_5.bungee.entitymap.EntityMap
BungeeCord1,net.md_5.bungee.entitymap,EntityMap,rewriteServerbound,3,1,4,121,0,net.md_5.bungee.entitymap.EntityMap,net.md_5.bungee.entitymap.EntityMap
BungeeCord1,net.md_5.bungee.entitymap,EntityMap,rewriteClientbound,3,1,3,126,0,net.md_5.bungee.entitymap.EntityMap,net.md_5.bungee.entitymap.EntityMap
BungeeCord1,net.md_5.bungee.entitymap,EntityMap,rewriteClientbound,3,1,4,131,0,net.md_5.bungee.entitymap.EntityMap,net.md_5.bungee.entitymap.EntityMap
BungeeCord1,net.md_5.bungee.entitymap,EntityMap,rewriteInt,9,3,4,136,0,,
BungeeCord1,net.md_5.bungee.entitymap,EntityMap,rewriteVarInt,12,2,4,148,0,net.md_5.bungee.protocol.DefinedPacket,net.md_5.bungee.protocol.DefinedPacket
BungeeCord1,net.md_5.bungee.entitymap,EntityMap,rewriteMetaVarInt,3,1,4,165,0,net.md_5.bungee.entitymap.EntityMap,net.md_5.bungee.entitymap.EntityMap
BungeeCord1,net.md_5.bungee.entitymap,EntityMap,rewriteMetaVarInt,0,38,5,170,0,net.md_5.bungee.protocol.DefinedPacket,net.md_5.bungee.protocol.DefinedPacket; net.md_5.bungee.entitymap.EntityMap
BungeeCord1,net.md_5.bungee.entitymap,EntityMap,readSkipSlot,16,5,2,315,0,net.md_5.bungee.protocol.DefinedPacket,net.md_5.bungee.protocol.DefinedPacket
BungeeCord1,net.md_5.bungee.entitymap,EntityMap,rewrite,12,3,2,352,0,net.md_5.bungee.protocol.DefinedPacket,net.md_5.bungee.protocol.DefinedPacket; net.md_5.bungee.entitymap.EntityMap
BungeeCord1,net.md_5.bungee.entitymap,EntityMap_1_10,EntityMap_1_10,29,1,0,17,0,,
BungeeCord1,net.md_5.bungee.entitymap,EntityMap_1_10,rewriteClientbound,91,20,3,49,0,net.md_5.bungee.protocol.DefinedPacket,net.md_5.bungee.protocol.DefinedPacket; net.md_5.bungee.UserConnection; net.md_5.bungee.entitymap.EntityMap; net.md_5.bungee.BungeeCord
BungeeCord1,net.md_5.bungee.entitymap,EntityMap_1_10,rewriteServerbound,18,3,3,158,0,net.md_5.bungee.protocol.DefinedPacket,net.md_5.bungee.protocol.DefinedPacket; net.md_5.bungee.UserConnection; net.md_5.bungee.BungeeCord
BungeeCord1,net.md_5.bungee.entitymap,EntityMap_1_11,EntityMap_1_11,29,1,0,17,0,,
BungeeCord1,net.md_5.bungee.entitymap,EntityMap_1_11,rewriteClientbound,92,20,3,49,0,net.md_5.bungee.protocol.DefinedPacket,net.md_5.bungee.protocol.DefinedPacket; net.md_5.bungee.UserConnection; net.md_5.bungee.entitymap.EntityMap; net.md_5.bungee.BungeeCord
BungeeCord1,net.md_5.bungee.entitymap,EntityMap_1_11,rewriteServerbound,18,3,3,159,0,net.md_5.bungee.protocol.DefinedPacket,net.md_5.bungee.protocol.DefinedPacket; net.md_5.bungee.UserConnection; net.md_5.bungee.BungeeCord
BungeeCord1,net.md_5.bungee.entitymap,EntityMap_1_12,EntityMap_1_12,29,1,0,17,0,,
BungeeCord1,net.md_5.bungee.entitymap,EntityMap_1_12,rewriteClientbound,92,20,3,49,0,net.md_5.bungee.protocol.DefinedPacket,net.md_5.bungee.protocol.DefinedPacket; net.md_5.bungee.UserConnection; net.md_5.bungee.entitymap.EntityMap; net.md_5.bungee.BungeeCord
BungeeCord1,net.md_5.bungee.entitymap,EntityMap_1_12,rewriteServerbound,18,3,3,159,0,net.md_5.bungee.protocol.DefinedPacket,net.md_5.bungee.protocol.DefinedPacket; net.md_5.bungee.UserConnection; net.md_5.bungee.BungeeCord
BungeeCord1,net.md_5.bungee.entitymap,EntityMap_1_12_1,EntityMap_1_12_1,29,1,0,17,0,,
BungeeCord1,net.md_5.bungee.entitymap,EntityMap_1_12_1,rewriteClientbound,92,20,3,49,0,net.md_5.bungee.protocol.DefinedPacket,net.md_5.bungee.protocol.DefinedPacket; net.md_5.bungee.UserConnection; net.md_5.bungee.entitymap.EntityMap; net.md_5.bungee.BungeeCord
